,user_id,first_order_dt,last_order_dt,first_device,first_region,first_partner,first_genre,total_orders,avg_revenue_rub,avg_tickets,avg_days_between,is_two,is_five
7912,5b61fd4498d8070,2024-09-05,2024-09-09,mobile,Травяная область,Билеты в руки,театр,3,60.94,3.3333333333333335,2.0,1,0
7913,5b6387d717f959e,2024-06-23,2024-09-19,mobile,Солнечноземская область,Лови билет!,другое,3,608.7276125166667,2.6666666666666665,44.0,1,0
7914,5b6a1c250201400,2024-06-20,2024-06-20,desktop,Каменевский регион,Восьмёрка,другое,2,1012.875,5.0,0.0,1,0
7915,5b6ec3705ca1cc3,2024-07-24,2024-10-21,mobile,Каменевский регион,Мой билет,выставки,14,729.1435714285715,3.642857142857143,6.846153846153846,1,1
7916,5b734fb4be9d78b,2024-09-08,2024-10-27,mobile,Тепляковская область,Билеты в руки,выставки,2,261.955,2.5,49.0,1,0
7917,5b73bc0a91432c0,2024-09-09,2024-09-13,mobile,Малиновая область,Билеты без проблем,концерты,3,128.83666666666667,1.6666666666666667,2.0,1,0
7918,5b76f978285a661,2024-06-14,2024-10-30,mobile,Каменевский регион,Билеты без проблем,концерты,26,566.805,2.6538461538461537,5.52,1,1
7919,5b82e65ec4b8dda,2024-10-21,2024-10-21,mobile,Озернинский край,Весь в билетах,концерты,1,715.26,2.0,,0,0
7920,5b88ace3b2a213b,2024-08-22,2024-10-26,mobile,Горицветская область,Билеты без проблем,театр,11,91.22545454545454,1.9090909090909092,6.5,1,1
7921,5b8b84cb313da81,2024-07-02,2024-10-27,mobile,Каменевский регион,Облачко,концерты,7,699.1271428571429,3.0,19.5,1,1
7922,5b90b4fec91a4ca,2024-06-07,2024-06-25,mobile,Речиновская область,Билеты в руки,концерты,3,997.37,2.6666666666666665,9.0,1,0
7923,5b98904688ee77b,2024-06-15,2024-09-19,mobile,Каменевский регион,Весь в билетах,концерты,3,792.21,2.0,48.0,1,0
7924,5b9bac6ab0c3f6e,2024-06-21,2024-06-21,mobile,Каменевский регион,Билеты без проблем,концерты,1,657.92,4.0,,0,0
7925,5b9c78f1ccf8c20,2024-08-28,2024-09-30,mobile,Североярская область,Лови билет!,другое,15,1079.9313333333332,2.7333333333333334,2.357142857142857,1,1
7926,5b9eaf6ec23776c,2024-09-09,2024-09-09,mobile,Солнечноземская область,Тебе билет!,театр,1,151.27,2.0,,0,0
7927,5ba0d9a398ab4ac,2024-09-20,2024-09-20,mobile,Каменевский регион,Мой билет,другое,2,136.96,2.0,0.0,1,0
7928,5bab8e0defa7cec,2024-08-19,2024-10-20,mobile,Каменевский регион,Мой билет,концерты,4,674.7375,2.0,20.666666666666668,1,0
7929,5baece435c6919a,2024-07-05,2024-10-12,mobile,Каменевский регион,Билеты без проблем,концерты,7,193.77857142857144,1.5714285714285714,16.5,1,1
7930,5baf469128d7d35,2024-08-13,2024-08-13,mobile,Серебринская область,Билеты без проблем,другое,1,41.58,1.0,,0,0
7931,5bb2e96033d4eec,2024-09-20,2024-09-20,mobile,Озернинский край,Весь в билетах,концерты,1,1612.53,4.0,,0,0
7932,5bb3fbe625f491c,2024-07-28,2024-10-26,mobile,Каменевский регион,Яблоко,концерты,2,311.04,1.5,90.0,1,0
7933,5bbd06aa06f34ff,2024-06-05,2024-10-21,mobile,Речиновская область,Лови билет!,театр,9,956.8511111111111,3.111111111111111,17.25,1,1
7934,5bc209810c8732f,2024-08-19,2024-08-19,mobile,Каменноярский край,Билеты в руки,другое,4,64.0025,2.75,0.0,1,0
7935,5bc68d630919174,2024-07-24,2024-07-24,desktop,Каменевский регион,Билеты без проблем,другое,1,41.74,1.0,,0,0
7936,5bc707d8cbfbe06,2024-06-17,2024-09-23,mobile,Каменичская область,Лучшие билеты,театр,4,461.0325,2.75,32.666666666666664,1,0
7937,5bc7a8345cab9fe,2024-08-06,2024-08-06,mobile,Яблоневская область,Весь в билетах,концерты,3,1641.9233333333334,3.3333333333333335,0.0,1,0
7938,5bc8c77a8ad7f45,2024-06-19,2024-06-19,mobile,Яблоневская область,Лови билет!,концерты,1,480.21,2.0,,0,0
7939,5bcb170914664dd,2024-09-25,2024-10-07,desktop,Каменевский регион,Край билетов,театр,3,301.06666666666666,2.6666666666666665,6.0,1,0
7940,5bd298921766fe5,2024-08-15,2024-10-19,mobile,Североярская область,Билеты в руки,концерты,2,181.925,2.0,65.0,1,0
7941,5bd8e6446d1cd1f,2024-08-16,2024-08-16,mobile,Берёзовская область,Билеты без проблем,другое,1,1167.08,5.0,,0,0
7942,5bd90c948fdb74d,2024-07-04,2024-09-22,mobile,Каменевский регион,Дом культуры,концерты,2,753.865,2.5,80.0,1,0
7943,5bdc98b24b614e7,2024-06-05,2024-10-31,mobile,Каменевский регион,Мой билет,концерты,54,450.09611111111116,2.925925925925926,2.792452830188679,1,1
7944,5be160e819782c3,2024-06-06,2024-10-30,mobile,Каменевский регион,Весь в билетах,концерты,101,623.4197029702968,2.772277227722772,1.46,1,1
7945,5be312bf01229c4,2024-10-12,2024-10-12,mobile,Каменевский регион,Билеты без проблем,другое,1,22.71,2.0,,0,0
7946,5bec28f4a33e344,2024-09-09,2024-09-09,mobile,Каменноярский край,Лучшие билеты,спорт,2,174.01999999999998,2.0,0.0,1,0
7947,5bed39ec7d61767,2024-10-20,2024-10-20,mobile,Травяная область,Билеты в руки,театр,1,34.21,2.0,,0,0
7948,5beebea6dc2d4a3,2024-09-24,2024-09-24,desktop,Североярская область,Мой билет,концерты,1,484.35,2.0,,0,0
7949,5bf280648d47e13,2024-06-18,2024-10-30,mobile,Каменевский регион,Мой билет,другое,10,433.186,2.4,14.88888888888889,1,1
7950,5bf3e0178b16dfe,2024-10-09,2024-10-15,mobile,Североярская область,Лови билет!,театр,3,668.18,2.6666666666666665,3.0,1,0
7951,5bf654fa40846e8,2024-07-25,2024-07-25,mobile,Каменевский регион,Билеты без проблем,концерты,1,1030.31,3.0,,0,0
7952,5bfa74cbf6090b7,2024-06-29,2024-10-19,mobile,Каменевский регион,Билеты без проблем,концерты,5,716.49,2.2,28.0,1,1
7953,5bfb33580f85366,2024-06-01,2024-10-30,mobile,Каменевский регион,Мой билет,другое,110,491.9163416072728,2.6636363636363636,1.385321100917431,1,1
7954,5bfbfa13e286419,2024-06-02,2024-06-02,mobile,Каменевский регион,Облачко,концерты,1,1270.9,4.0,,0,0
7955,5bfe79f024ad54b,2024-09-10,2024-10-20,mobile,Зоринский регион,Лови билет!,другое,3,271.34,2.3333333333333335,20.0,1,0
7956,5bff33499f655be,2024-08-14,2024-08-14,mobile,Североярская область,Лови билет!,другое,1,20.67,2.0,,0,0
7957,5c00710a943bdcc,2024-09-18,2024-09-18,desktop,Малиновоярский округ,Мой билет,другое,1,457.25,3.0,,0,0
7958,5c007fb89072af7,2024-09-30,2024-09-30,mobile,Травиницкий округ,Билеты без проблем,другое,1,23.59,2.0,,0,0
7959,5c02a08a6d40e38,2024-09-12,2024-10-18,mobile,Озернинский край,Облачко,стендап,15,96.73933333333335,2.0,2.5714285714285716,1,1
7960,5c1af9acdc71bf3,2024-07-18,2024-07-18,mobile,Глиногорская область,Билеты без проблем,концерты,1,422.36,1.0,,0,0
7961,5c1f986f6810bb6,2024-10-07,2024-10-07,mobile,Сосновская область,Билеты в руки,театр,5,30.105999999999995,2.0,0.0,1,1
7962,5c23b117092dcec,2024-07-19,2024-07-19,mobile,Малиновоярский округ,Мир касс,концерты,1,919.75,3.0,,0,0
7963,5c24a9f5b6842d2,2024-10-20,2024-10-20,mobile,Лугоградская область,Билеты в руки,концерты,1,723.63,2.0,,0,0
7964,5c24b92853fb7cd,2024-07-18,2024-09-10,mobile,Широковская область,Облачко,концерты,4,358.515,2.5,18.0,1,0
7965,5c2524aef3d91d4,2024-07-09,2024-08-13,desktop,Каменевский регион,Лови билет!,другое,3,156.91,1.6666666666666667,17.5,1,0
7966,5c283fda93d461c,2024-07-05,2024-07-05,mobile,Каменевский регион,Лови билет!,театр,1,483.07,2.0,,0,0
7967,5c335d3e71f3c0c,2024-07-24,2024-10-20,mobile,Горицветская область,Билеты в руки,концерты,13,835.7307692307694,2.769230769230769,7.333333333333333,1,1
7968,5c34e8c368869e0,2024-08-01,2024-08-01,mobile,Травяная область,Мир касс,концерты,1,261.3,2.0,,0,0
7969,5c34fb5853f7812,2024-07-16,2024-07-16,mobile,Североярская область,Мой билет,другое,1,151.96,4.0,,0,0
7970,5c3cae5d79de56c,2024-10-25,2024-10-25,mobile,Широковская область,Мой билет,театр,1,31.86,2.0,,0,0
7971,5c3d51bebd9599d,2024-06-05,2024-06-05,mobile,Североярская область,Лучшие билеты,другое,1,130.34,3.0,,0,0
7972,5c406d3d823e92a,2024-06-24,2024-08-01,desktop,Каменевский регион,Дом культуры,выставки,11,677.4290909090907,3.5454545454545454,3.8,1,1
7973,5c421e4d48a8c0e,2024-10-21,2024-10-21,mobile,Широковская область,Мой билет,театр,1,31.86,2.0,,0,0
7974,5c4299dea166584,2024-10-14,2024-10-14,desktop,Белоярская область,Мир касс,концерты,1,656.97,4.0,,0,0
7975,5c43e2ffeb5b8d5,2024-08-03,2024-08-03,desktop,Яблоневская область,Билеты в руки,другое,1,849.34,6.0,,0,0
7976,5c451927ca41556,2024-06-21,2024-09-25,desktop,Североярская область,Весь в билетах,концерты,3,851.9399999999999,3.3333333333333335,48.0,1,0
7977,5c49da6bf8d0e41,2024-09-19,2024-09-19,desktop,Горицветская область,Билеты без проблем,другое,4,508.13750000000005,3.0,0.0,1,0
7978,5c4c5f9088d9b59,2024-07-15,2024-10-20,mobile,Каменевский регион,Мой билет,другое,13,398.1292307692308,3.076923076923077,8.083333333333334,1,1
7979,5c4fb42e2f3581d,2024-10-21,2024-10-21,mobile,Каменевский регион,Лови билет!,ёлки,1,1153.69,3.0,,0,0
7980,5c55a141876a7e9,2024-09-09,2024-09-09,desktop,Широковская область,Прачечная,театр,2,116.88,3.0,0.0,1,0
7981,5c570e2cfad5ce4,2024-09-28,2024-09-28,desktop,Североярская область,Билеты без проблем,концерты,1,461.3,4.0,,0,0
7982,5c5a74ddc1cf388,2024-10-23,2024-10-23,desktop,Каменевский регион,Лови билет!,спорт,1,274.26,3.0,,0,0
7983,5c5c15e81a896cd,2024-09-25,2024-09-25,desktop,Каменевский регион,Облачко,концерты,1,201.92,1.0,,0,0
7984,5c5e7896ac9afa6,2024-07-05,2024-07-05,mobile,Каменноярский край,Билеты без проблем,другое,1,89.31,2.0,,0,0
7985,5c5e9f60186a4a0,2024-08-13,2024-08-13,mobile,Североярская область,Билеты в руки,концерты,1,167.98,3.0,,0,0
7986,5c7987a589bcf17,2024-06-23,2024-10-19,mobile,Североключевской округ,Лови билет!,другое,2,38.56,1.0,118.0,1,0
7987,5c7c889566600da,2024-06-01,2024-10-31,mobile,Каменевский регион,Облачко,концерты,215,572.8196006535812,2.883720930232558,0.7102803738317757,1,1
7988,5c82aa017ee1192,2024-07-31,2024-07-31,mobile,Североярская область,Яблоко,концерты,1,1571.72,4.0,,0,0
7989,5c84f29f9b7a433,2024-06-14,2024-07-31,mobile,Каменевский регион,Лучшие билеты,другое,4,176.60750000000002,2.25,15.666666666666666,1,0
7990,5c8d51d5c91e2b7,2024-07-20,2024-10-16,mobile,Североярская область,Билеты без проблем,концерты,5,415.024,2.8,22.0,1,1
7991,5c8f0ccab5132c6,2024-06-22,2024-09-23,mobile,Светополянский округ,Билеты в руки,театр,5,307.104,1.8,23.25,1,1
7992,5c908256ee54c47,2024-08-27,2024-08-27,desktop,Зоринский регион,Мой билет,другое,1,167.75,2.0,,0,0
7993,5c96cd386f2ab80,2024-07-23,2024-07-23,desktop,Солнечноземская область,Облачко,другое,1,336.8,2.0,,0,0
7994,5c97814259fd699,2024-07-30,2024-08-14,mobile,Златопольский округ,Лови билет!,концерты,5,829.816,2.4,3.75,1,1
7995,5c9b6632bdb6959,2024-06-07,2024-07-16,mobile,Каменевский регион,Лови билет!,концерты,4,241.65,3.5,13.0,1,0
7996,5c9d634fffc8c4b,2024-07-08,2024-10-27,mobile,Широковская область,Билеты в руки,концерты,4,790.0699999999999,2.5,37.0,1,0
7997,5ca3624a84bbea6,2024-09-18,2024-09-18,mobile,Североярская область,Лучшие билеты,другое,1,202.99,3.0,,0,0
7998,5ca89b7223e9c5a,2024-08-10,2024-10-12,mobile,Золотоключевской край,Лови билет!,концерты,15,520.092,3.1333333333333333,4.5,1,1
7999,5ca98c00601e365,2024-09-03,2024-10-15,mobile,Верхоречная область,Билеты без проблем,другое,3,50.39918499999999,2.0,21.0,1,0
8000,5cb535ac2e9e021,2024-09-20,2024-09-20,mobile,Каменевский регион,Лучшие билеты,концерты,1,311.16,4.0,,0,0
8001,5cb8a4675569286,2024-08-21,2024-08-21,desktop,Североярская область,Городской дом культуры,театр,1,273.22,2.0,,0,0
8002,5cce20cf5e2d88d,2024-10-04,2024-10-04,desktop,Североярская область,Show_ticket,концерты,1,356.45,3.0,,0,0
8003,5cd18f7bc0a4258,2024-06-11,2024-06-11,mobile,Каменевский регион,Билеты без проблем,другое,1,340.03,3.0,,0,0
8004,5cd8260a2a48537,2024-08-20,2024-10-02,mobile,Озернинский край,Весь в билетах,концерты,2,774.3,2.0,43.0,1,0
8005,5cdd7c5c1c253d0,2024-06-25,2024-10-18,mobile,Североярская область,Билеты в руки,выставки,5,745.1980000000001,3.0,28.75,1,1
8006,5ce4817b842d8f5,2024-10-20,2024-10-20,mobile,Каменевский регион,Мой билет,концерты,2,143.425,2.5,0.0,1,0
8007,5ce5476c9665f38,2024-08-27,2024-08-27,mobile,Медовская область,Мой билет,стендап,1,700.34,2.0,,0,0
8008,5ce5dce37f16eda,2024-08-23,2024-09-23,mobile,Ветренский регион,Быстробилет,концерты,2,518.9300000000001,2.5,31.0,1,0
8009,5ce6eb63a09522e,2024-06-22,2024-06-22,mobile,Травяная область,Лови билет!,театр,1,0.0,1.0,,0,0
8010,5cef190c0eb43ce,2024-06-26,2024-06-26,mobile,Берёзовская область,Билеты без проблем,другое,3,5.576666666666667,1.6666666666666667,0.0,1,0
8011,5cf261216250b27,2024-06-11,2024-06-11,mobile,Североярская область,Билеты без проблем,концерты,1,516.21,4.0,,0,0
8012,5cf5a6215372f5c,2024-10-05,2024-10-05,mobile,Каменевский регион,Мой билет,спорт,1,1065.31,4.0,,0,0
8013,5cf9f050c949a40,2024-08-01,2024-08-01,mobile,Шанырский регион,Билеты без проблем,концерты,1,963.5270186100001,3.0,,0,0
8014,5d00b0dbbd9c87d,2024-06-25,2024-10-06,mobile,Каменевский регион,Лови билет!,другое,8,855.98,2.625,14.714285714285714,1,1
8015,5d04b5bfe3f351b,2024-07-03,2024-07-03,mobile,Каменевский регион,Билеты без проблем,другое,1,18.22,1.0,,0,0
8016,5d0a09f5ad50934,2024-09-06,2024-10-30,mobile,Каменноозёрный край,Билеты в руки,театр,3,308.81333333333333,2.3333333333333335,27.0,1,0
8017,5d0b7639180e368,2024-09-27,2024-09-27,mobile,Североярская область,Билеты в руки,театр,1,1478.54,6.0,,0,0
8018,5d0b9b050828475,2024-06-11,2024-10-29,desktop,Шанырский регион,Мой билет,концерты,21,782.9987120609522,2.5238095238095237,7.0,1,1
8019,5d0bdb7df1cfd24,2024-08-13,2024-08-13,mobile,Каменевский регион,Весь в билетах,театр,1,729.62,4.0,,0,0
8020,5d0f05d6b181369,2024-10-31,2024-10-31,mobile,Тепляковская область,Билеты без проблем,театр,1,18.24,2.0,,0,0
8021,5d141f01130aa40,2024-09-19,2024-10-23,desktop,Каменевский регион,Мой билет,другое,2,102.46000000000001,2.0,34.0,1,0
8022,5d191e6e5025cb6,2024-09-29,2024-09-29,mobile,Каменевский регион,Мой билет,концерты,1,1739.98,4.0,,0,0
8023,5d1951a0e495be0,2024-10-13,2024-10-13,mobile,Каменевский регион,Дом культуры,ёлки,1,1470.77,4.0,,0,0
8024,5d1a88c94f402fe,2024-10-02,2024-10-10,mobile,Североярская область,Билеты в руки,другое,2,56.16,2.5,8.0,1,0
8025,5d1d87d684e3d20,2024-06-07,2024-10-21,desktop,Тепляковская область,Билеты без проблем,другое,29,632.999655172414,3.0,4.857142857142857,1,1
8026,5d1f6d04668d176,2024-10-24,2024-10-26,mobile,Светополянский округ,Билеты без проблем,другое,2,360.79,3.0,2.0,1,0
8027,5d23fe26444c275,2024-07-26,2024-07-26,mobile,Каменевский регион,Билеты без проблем,другое,1,54.67,3.0,,0,0
8028,5d262e40ec5b2a2,2024-10-09,2024-10-16,mobile,Каменевский регион,Билеты в руки,концерты,7,1126.1871428571428,2.4285714285714284,1.1666666666666667,1,1
8029,5d2b3a28153cbba,2024-09-11,2024-09-17,mobile,Каменевский регион,Весь в билетах,другое,2,578.555,2.0,6.0,1,0
8030,5d2df0b0c08e3b6,2024-07-16,2024-10-18,mobile,Каменевский регион,Билеты без проблем,стендап,4,501.6075,4.0,31.333333333333332,1,0
8031,5d2ee98c8248659,2024-10-02,2024-10-18,mobile,Лесодальний край,Билеты в руки,концерты,3,906.2833333333333,3.0,8.0,1,0
8032,5d2fc3e13fb1b53,2024-09-12,2024-09-12,mobile,Верхоречная область,Билеты без проблем,другое,1,101.40040144000001,4.0,,0,0
8033,5d341e8a12b6bd8,2024-08-02,2024-08-02,mobile,Тепляковская область,Лови билет!,театр,2,435.705,3.5,0.0,1,0
8034,5d3750b13e7ccec,2024-06-08,2024-10-29,mobile,Североярская область,Билеты в руки,театр,48,483.12854166666654,2.9375,3.0425531914893615,1,1
8035,5d3882414a54225,2024-09-05,2024-10-02,mobile,Каменевский регион,Весь в билетах,театр,7,510.42142857142863,4.142857142857143,4.5,1,1
8036,5d3dc7c8e6584e3,2024-10-24,2024-10-30,mobile,Широковская область,Билеты без проблем,другое,2,642.295,3.5,6.0,1,0
8037,5d4448f2de2727a,2024-07-10,2024-09-20,mobile,Каменевский регион,Мой билет,другое,5,488.90199999999993,3.0,18.0,1,1
8038,5d45966a7f8f2e3,2024-06-07,2024-06-07,mobile,Широковская область,Лови билет!,другое,1,2000.1,3.0,,0,0
8039,5d46fc4a8a6179a,2024-10-10,2024-10-10,mobile,Каменевский регион,Билеты без проблем,концерты,2,656.38,2.0,0.0,1,0
8040,5d4814eebc2e049,2024-06-29,2024-06-29,mobile,Каменевский регион,Яблоко,спорт,1,299.33,4.0,,0,0
8041,5d493ef367281dd,2024-07-31,2024-07-31,mobile,Малиновоярский округ,Облачко,концерты,1,306.58,1.0,,0,0
8042,5d4ab5d7afc59cc,2024-08-02,2024-08-23,mobile,Каменевский регион,Облачко,концерты,3,509.3833333333334,2.3333333333333335,10.5,1,0
8043,5d4abed0f5fb0b6,2024-09-10,2024-10-11,mobile,Каменевский регион,Билеты без проблем,концерты,2,1117.475,2.5,31.0,1,0
8044,5d5b078728bfd27,2024-09-28,2024-09-28,mobile,Каменевский регион,Билеты без проблем,другое,1,175.35,2.0,,0,0
8045,5d5ccb7bd022ca8,2024-09-14,2024-09-14,mobile,Верхоречная область,Билеты без проблем,другое,3,32.913566913333334,1.3333333333333333,0.0,1,0
8046,5d608bc18d4b6ef,2024-09-10,2024-09-10,mobile,Каменичская область,Тебе билет!,концерты,1,468.09,2.0,,0,0
8047,5d6121e2d450d20,2024-09-23,2024-09-23,mobile,Речиновская область,Лови билет!,театр,1,119.85,1.0,,0,0
8048,5d6566a6dab728d,2024-09-16,2024-09-16,mobile,Североярская область,Билеты без проблем,концерты,1,1445.58,3.0,,0,0
8049,5d6ac6ef35c23e3,2024-09-27,2024-10-31,mobile,Тепляковская область,Лови билет!,спорт,2,81.015,1.5,34.0,1,0
8050,5d6bd4548592c1d,2024-10-20,2024-10-20,mobile,Каменевский регион,Лучшие билеты,другое,1,374.16,2.0,,0,0
8051,5d6d85e0e14ba24,2024-06-10,2024-10-12,mobile,Каменевский регион,Билеты без проблем,другое,6,412.65833333333336,2.8333333333333335,24.8,1,1
8052,5d6e2d3b0d1810f,2024-09-09,2024-10-27,mobile,Каменевский регион,Выступления.ру,концерты,14,458.5514285714285,2.7857142857142856,3.6923076923076925,1,1
8053,5d6e5a6c8ff124a,2024-09-30,2024-09-30,mobile,Широковская область,Облачко,концерты,1,423.42,3.0,,0,0
8054,5d716298d972f92,2024-07-03,2024-10-22,mobile,Берёзовская область,Билеты без проблем,другое,18,517.7655555555556,2.4444444444444446,6.529411764705882,1,1
8055,5d77759d1415901,2024-10-09,2024-10-09,mobile,Глиногорская область,Лучшие билеты,другое,2,16.59,1.5,0.0,1,0
8056,5d79146d9fd2c47,2024-06-14,2024-10-14,desktop,Североярская область,Выступления.ру,концерты,13,745.8346153846153,2.923076923076923,10.166666666666666,1,1
8057,5d798cb8fe2eff9,2024-09-23,2024-10-19,mobile,Каменевский регион,Мой билет,концерты,11,821.3899999999999,2.0,2.6,1,1
8058,5d7a0f9a1be14ac,2024-09-24,2024-09-24,mobile,Каменевский регион,Облачко,концерты,2,774.915,3.0,0.0,1,0
8059,5d7a3bec93f6862,2024-10-25,2024-10-25,mobile,Озернинский край,Билеты без проблем,стендап,1,1390.41,3.0,,0,0
8060,5d7d048b2c35d10,2024-08-22,2024-10-15,mobile,Озернинский край,Билеты без проблем,другое,4,830.7875,3.5,18.0,1,0
8061,5d810812aec1dc4,2024-06-28,2024-07-27,mobile,Каменевский регион,Мой билет,концерты,2,1991.73,5.5,29.0,1,0
8062,5d864c68d35c997,2024-06-04,2024-10-26,mobile,Каменевский регион,Весь в билетах,концерты,2,410.07,2.0,144.0,1,0
8063,5d8a8a01810b6be,2024-07-13,2024-10-28,mobile,Каменевский регион,Билеты без проблем,концерты,13,955.6684615384615,2.3846153846153846,8.916666666666666,1,1
8064,5d8d13fd44f4296,2024-10-31,2024-10-31,mobile,Кристаловская область,Лови билет!,другое,1,43.08,2.0,,0,0
8065,5d8d3b8318a6c29,2024-07-28,2024-07-28,mobile,Широковская область,Лови билет!,другое,1,2000.1,3.0,,0,0
8066,5d943ef7a3cfac5,2024-06-26,2024-10-05,desktop,Каменевский регион,Билеты в руки,концерты,5,837.568,3.0,25.25,1,1
8067,5d9506b900c1b0c,2024-08-16,2024-09-17,mobile,Зеленоградский округ,Билеты в руки,концерты,3,569.61,3.3333333333333335,16.0,1,0
8068,5d952114f33c5c6,2024-06-01,2024-10-31,mobile,Широковская область,Мой билет,концерты,127,599.0932283464564,2.661417322834646,1.2063492063492063,1,1
8069,5d9944a3d1f394c,2024-08-28,2024-10-11,desktop,Речиновская область,Лови билет!,театр,5,303.414,3.2,11.0,1,1
8070,5d9bbaa15841603,2024-10-14,2024-10-14,mobile,Широковская область,Прачечная,театр,1,19.33,2.0,,0,0
8071,5d9df6e93470aac,2024-10-13,2024-10-13,mobile,Североярская область,Билеты без проблем,другое,1,626.93,5.0,,0,0
8072,5da0041f0cf4f44,2024-07-29,2024-10-27,mobile,Каменевский регион,Мой билет,концерты,2,414.43,3.0,90.0,1,0
8073,5da018e3e09c3ad,2024-10-21,2024-10-21,desktop,Лугоградская область,Лучшие билеты,театр,1,105.1,5.0,,0,0
8074,5da3700f5ccc453,2024-08-14,2024-09-20,mobile,Яблоневская область,Лови билет!,концерты,2,783.16,3.5,37.0,1,0
8075,5da39f6f12f4905,2024-06-04,2024-10-27,desktop,Озернинский край,Яблоко,театр,18,666.6338888888889,2.8333333333333335,8.529411764705882,1,1
8076,5da3e10ac415814,2024-09-09,2024-10-31,mobile,Каменевский регион,Край билетов,театр,15,1284.4666666666667,3.2,3.7142857142857144,1,1
8077,5da4548d615958b,2024-06-10,2024-10-19,mobile,Малиновоярский округ,Билеты без проблем,концерты,5,1175.966,2.8,32.75,1,1
8078,5da458ada3cbf87,2024-07-16,2024-07-16,desktop,Зоринский регион,Облачко,концерты,1,1069.4,4.0,,0,0
8079,5da4d13f000f851,2024-08-17,2024-09-04,mobile,Верхоречная область,Билеты без проблем,другое,5,51.53695684,3.6,4.5,1,1
8080,5dacb76da732043,2024-08-27,2024-10-16,mobile,Каменевский регион,Лови билет!,театр,6,1120.4433333333334,3.8333333333333335,10.0,1,1
8081,5db02321d41efb7,2024-09-05,2024-09-05,mobile,Горицветская область,Билеты без проблем,другое,1,82.8,1.0,,0,0
8082,5db31223cbe0b12,2024-09-15,2024-09-24,mobile,Малиновая область,Тебе билет!,концерты,4,557.9475,2.0,3.0,1,0
8083,5db4ea81909b842,2024-07-28,2024-10-31,mobile,Каменевский регион,Билеты без проблем,концерты,10,535.607,2.7,10.555555555555555,1,1
8084,5db710fc87c4481,2024-06-27,2024-10-31,mobile,Каменевский регион,Дом культуры,концерты,6,306.31,2.8333333333333335,25.2,1,1
8085,5db768c2afca0b0,2024-06-15,2024-10-28,mobile,Каменноярский край,Билеты в руки,концерты,5,598.662,2.2,33.75,1,1
8086,5dbd1b168b4b424,2024-09-14,2024-09-14,mobile,Каменевский регион,Лови билет!,театр,1,1291.01,4.0,,0,0
8087,5dbeb430a4bcadd,2024-08-13,2024-08-13,mobile,Североярская область,Лови билет!,другое,1,21.06,2.0,,0,0
8088,5dc91cc267d9dc4,2024-06-19,2024-10-28,mobile,Каменевский регион,Билеты без проблем,концерты,26,267.1073076923078,2.8461538461538463,5.24,1,1
8089,5dc9270c26f96bd,2024-06-10,2024-10-25,desktop,Каменевский регион,Радио ticket,другое,20,870.5220000000002,2.95,7.2105263157894735,1,1
8090,5dd3fb6a5581eff,2024-06-04,2024-10-30,mobile,Речицкий регион,Лови билет!,театр,15,522.8580000000001,2.6,10.571428571428571,1,1
8091,5dd5a94dd4bf3e4,2024-09-18,2024-09-18,mobile,Яблоневская область,Лови билет!,другое,1,0.07,1.0,,0,0
8092,5dd6fd313f52c29,2024-06-23,2024-10-08,mobile,Каменевский регион,Лови билет!,театр,6,204.58833333333328,2.1666666666666665,21.4,1,1
8093,5dd9957c6bcdc6a,2024-06-16,2024-06-16,mobile,Североярская область,Лови билет!,другое,1,21.06,2.0,,0,0
8094,5ddb928d8fb645d,2024-10-02,2024-10-02,mobile,Светополянский округ,Билеты без проблем,другое,1,10.41,1.0,,0,0
8095,5ddf3c38e2f1cd4,2024-10-19,2024-10-19,mobile,Серебринская область,Билеты без проблем,другое,2,92.68,3.5,0.0,1,0
8096,5de16048e4b0b3e,2024-06-23,2024-06-23,mobile,Каменевский регион,Весь в билетах,другое,2,967.6300000000001,3.0,0.0,1,0
8097,5de1921beff4985,2024-09-03,2024-09-16,mobile,Широковская область,Лови билет!,театр,7,303.1542857142857,2.142857142857143,2.1666666666666665,1,1
8098,5de65012419ab19,2024-07-30,2024-10-17,mobile,Североярская область,Мой билет,концерты,3,619.6733333333333,1.6666666666666667,39.5,1,0
8099,5de87ea92ebe352,2024-06-01,2024-10-30,mobile,Заречная область,Билеты в руки,другое,106,380.34339622641505,2.5754716981132075,1.438095238095238,1,1
8100,5deba6c10e72a02,2024-06-11,2024-10-27,mobile,Солнечнореченская область,Лучшие билеты,другое,42,541.3285714285714,2.6904761904761907,3.3658536585365852,1,1
8101,5df0919f8a889db,2024-09-25,2024-09-25,mobile,Зоринский регион,Билеты в руки,концерты,1,1346.74,3.0,,0,0
8102,5df3eeb0247c9b2,2024-07-05,2024-10-25,mobile,Каменевский регион,Прачечная,театр,51,268.48117647058825,2.9607843137254903,2.24,1,1
8103,5df5810d4615d37,2024-10-01,2024-10-01,desktop,Медовская область,Билеты в руки,спорт,7,142.2214285714286,4.714285714285714,0.0,1,1
8104,5df672e88d15cdf,2024-09-13,2024-09-13,mobile,Североярская область,Билеты в руки,театр,1,789.69,4.0,,0,0
8105,5dfa83378f617db,2024-08-06,2024-08-06,mobile,Каменевский регион,Облачко,концерты,1,2090.26,3.0,,0,0
8106,5dfd449d311c5e2,2024-08-21,2024-10-01,mobile,Медовская область,Билеты в руки,спорт,4,93.465,3.25,13.666666666666666,1,0
